asset,feature,lag,pearson_r,pearson_p,spearman_r,spearman_p,n,oos_delta_accuracy,oos_median_delta,oos_folds,oos_positive_folds,pearson_q,oos_positive_rate,status,evidence_score
AAPL,us10y_return_1d,1,0.024354902207589357,0.2558996084124115,0.011058987595366401,0.6059718170766946,2178,-0.005555555555555564,-0.003968253968253982,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,us10y_return_1d,5,0.015911791394866814,0.45837446033199963,0.03566085228588613,0.09645234063066657,2174,-0.0015873015873015817,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,us10y_return_1d,20,0.016122060303639305,0.45402175778468346,-0.0016076911840924649,0.9404866481779921,2159,-0.00317460317460318,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,us10y_return_1d,60,0.028645354626760166,0.18746599899522698,-0.00813224588575244,0.7083048500565319,2119,0.005555555555555552,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,us10y_return_5d,1,0.026051802176486775,0.22467010319247155,0.012128409752494962,0.5719398582715094,2174,-0.0015873015873016038,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,us10y_return_5d,3,-0.015210453887660798,0.47862744455807965,-0.017028589644252853,0.4276535451685369,2172,-0.0015873015873015873,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,copper_return_1d,2,0.014944354647939147,0.4859549767044527,0.031138714385368315,0.1464837462271615,2176,-0.006349206349206349,-0.007936507936507908,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,copper_return_1d,10,-0.02064688644610457,0.33660048155309646,-0.01774358567420307,0.4089393485753671,2168,-0.00317460317460318,-0.007936507936507908,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,silver_return_5d,0,0.006325391356052192,0.7681756071813124,0.0021946785625260477,0.918541785452231,2174,-0.0047619047619047615,-0.003968253968253954,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,bitcoin_return_1d,20,0.020566256601903657,0.33938506832897913,0.032520938812200896,0.13079828890980857,2160,0.0007936507936508075,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,bitcoin_return_5d,2,0.01539202029840065,0.4731885534598042,0.003486357471383984,0.8709416490599123,2174,-0.008730158730158732,-0.007936507936507908,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,bitcoin_return_5d,10,0.024642181021502063,0.2516434701586517,0.014765922192667284,0.49217645621768746,2166,-0.006349206349206349,-0.007936507936507908,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,bitcoin_return_5d,20,-0.008377169649133062,0.697456473905837,0.009785435045156436,0.6497482157311242,2156,-0.0007936507936507853,-0.007936507936507908,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,gold_return_1d,1,-0.01101593163096143,0.6074579848487935,-0.0064033148576703594,0.7652456760252755,2177,0.003968253968253971,0.0,10,2,0.9914592642313097,0.2,REMOVE,4.0
AAPL,gold_return_1d,2,-0.02191038043794879,0.3069691472348218,0.0009987501635027667,0.9628618767095222,2176,-0.0015873015873015927,0.0,10,2,0.9914592642313097,0.2,REMOVE,4.0
AAPL,gold_return_1d,20,0.0077587564914788345,0.7186796078107337,0.006968625026738922,0.7462872177858647,2158,-0.002380952380952378,0.0,10,2,0.9914592642313097,0.2,REMOVE,4.0
