asset,feature,lag,pearson_r,pearson_p,spearman_r,spearman_p,n,oos_delta_accuracy,oos_median_delta,oos_folds,oos_positive_folds,pearson_q,oos_positive_rate,status,evidence_score
AMZN,macro_us10y_change_1d,2,0.01789531928995835,0.40375333054060175,0.013200731213215161,0.537973581359668,2179,-0.007142857142857168,-0.007936507936507964,10,2,0.8369374277720901,0.2,REMOVE,3.0
AMZN,macro_us10y_change_1d,3,0.0173999546880629,0.4170013409577331,0.008890824368796808,0.6783642390468629,2178,-0.0134920634920635,-0.01190476190476189,10,2,0.8470479361538931,0.2,REMOVE,3.0
AMZN,macro_us10y_change_5d,2,0.02614158378485036,0.22296958060045147,0.015529711454850657,0.46913644613864663,2175,-0.004761904761904773,-0.007936507936507936,10,2,0.7472016676338081,0.2,REMOVE,3.0
AMZN,macro_us10y_change_5d,10,-0.019541712118817924,0.3632186492613066,-0.021872953735799453,0.30880003073207546,2167,-0.013492063492063482,-0.011904761904761862,10,2,0.7946530151804644,0.2,REMOVE,3.0
AMZN,macro_us2y_change_1d,2,0.02958245885690601,0.16745988802328057,0.02809482968910624,0.18986920223936438,2179,-0.015873015873015872,-0.015873015873015872,10,2,0.7433862032586501,0.2,REMOVE,3.0
AMZN,macro_us2y_change_5d,3,-0.010746099339014747,0.6165289357955487,-0.021887817767734383,0.3076903189477114,2174,-0.012698412698412698,-0.007936507936507964,10,2,0.9114578170742347,0.2,REMOVE,3.0
AMZN,macro_us2y_change_5d,20,0.007847257871953216,0.7156723943703219,-0.005950763759049451,0.7823816913086397,2157,-0.011111111111111122,-0.011904761904761918,10,2,0.9290469028202467,0.2,REMOVE,3.0
AMZN,macro_financial_conditions_change_5d,0,0.01993193172570979,0.3560597216898573,0.005430821095434388,0.8014756994956476,2146,-0.003968253968253982,-0.007936507936507964,10,2,0.7946530151804644,0.2,REMOVE,3.0
AMZN,macro_financial_conditions_change_5d,1,0.02328059644495078,0.28115048582940405,0.008842460752030797,0.6823193030207538,2145,-0.011111111111111122,-0.007936507936507936,10,2,0.7472016676338081,0.2,REMOVE,3.0
AMZN,macro_financial_conditions_change_5d,2,0.027142010279438127,0.20902010816574476,0.008404861930781056,0.6973107996148752,2144,-0.007936507936507953,-0.00396825396825401,10,2,0.7472016676338081,0.2,REMOVE,3.0
AMZN,macro_financial_conditions_change_5d,3,0.022204577990319756,0.3042164192738798,0.012575737412724513,0.5606702339251088,2143,-0.013492063492063517,-0.015873015873015872,10,2,0.7521989852887014,0.2,REMOVE,3.0
AMZN,macro_financial_conditions_change_5d,10,0.02250580565338665,0.2984928103351111,0.006592721419360821,0.7607317834234104,2136,-0.005555555555555558,-0.00396825396825401,10,2,0.7472016676338081,0.2,REMOVE,3.0
AMZN,macro_cpi_change_30d,0,-0.024832834197177304,0.2549975578021512,-0.026393032465534896,0.2263420492007307,2103,-0.008730158730158737,-0.007936507936507936,10,2,0.7472016676338081,0.2,REMOVE,3.0
AMZN,macro_unemployment_level,1,0.02016732566182589,0.3519848251584451,0.006939731326231311,0.74878017781575,2132,-0.005555555555555569,0.0,10,2,0.7946530151804644,0.2,REMOVE,3.0
AMZN,macro_unemployment_level,10,0.023640251683856445,0.27625998110904476,0.010814794446684756,0.6184672543464755,2123,-0.0071428571428571565,-0.007936507936507936,10,2,0.7472016676338081,0.2,REMOVE,3.0
AMZN,macro_unemployment_change,5,0.03281556900068018,0.13294457200605828,0.03872963114661926,0.07613306474774047,2098,-0.003968253968253965,0.0,10,2,0.7397549630001425,0.2,REMOVE,3.0
AMZN,macro_yield_curve_10y2y,0,0.015241646381976268,0.47671290253840154,0.013655834876899257,0.5237640729132683,2182,-0.019047619047619063,-0.019841269841269854,10,2,0.8815285527603733,0.2,REMOVE,3.0
AMZN,macro_yield_curve_change_5d,0,-0.016165149763372324,0.45093629367981936,-0.007443514717586716,0.7285106904005602,2177,-0.012698412698412698,0.0,10,2,0.8638990047339696,0.2,REMOVE,3.0
AMZN,macro_yield_curve_change_5d,2,-0.0069848467113984665,0.7447510201590786,-0.0013867248956645531,0.9484643010233588,2175,-0.022222222222222233,-0.015873015873015928,10,2,0.9414827798563781,0.2,REMOVE,3.0
AMZN,macro_yield_curve_change_5d,3,0.012651054750857083,0.5554892925414202,0.007034862755287953,0.7430446370084279,2174,-0.014285714285714296,-0.003968253968253954,10,2,0.8996586745589105,0.2,REMOVE,3.0
AMZN,macro_yield_curve_change_5d,20,0.02143418043950744,0.3197285205491936,0.01708395561646461,0.4277563375482656,2157,-0.010317460317460326,-0.003968253968253954,10,2,0.7633441748935423,0.2,REMOVE,3.0
AMZN,macro_fed_funds_change_5d,0,0.00943647584636935,0.65990295787178,0.0067133293489958345,0.7542378282301805,2177,-0.002380952380952378,0.0,10,1,0.9234012715298451,0.1,REMOVE,1.5
AMZN,macro_fed_funds_change_5d,1,0.022514899931856874,0.29381192874315104,0.005758889238336354,0.7883250070864648,2176,-0.01666666666666667,-0.011904761904761918,10,1,0.7472016676338081,0.1,REMOVE,1.5
AMZN,macro_fed_funds_change_5d,3,-0.013823017565640609,0.5194622829355895,-0.0035941081198262613,0.8669894973242626,2174,-0.006349206349206354,-0.003968253968253954,10,1,0.8909023430967727,0.1,REMOVE,1.5
AMZN,macro_fed_funds_change_5d,5,-0.010522032930711252,0.6240577012214653,0.003661669306268178,0.8645749340396953,2172,-0.0047619047619047615,0.0,10,1,0.9136918002226001,0.1,REMOVE,1.5
AMZN,macro_fed_funds_change_5d,10,-0.022622623984958318,0.2925088076044835,0.005940233626753493,0.7822662129614731,2167,-0.00793650793650793,-0.003968253968253954,10,1,0.7472016676338081,0.1,REMOVE,1.5
AMZN,macro_fed_funds_change_5d,20,-0.030094646004322954,0.16235121995091104,-0.01863961589173421,0.38689466175372705,2157,-0.009523809523809545,-0.00396825396825401,10,1,0.7433862032586501,0.1,REMOVE,1.5
AMZN,macro_us10y_change_1d,5,-0.019871044060914264,0.35418844601056265,-0.020835142643104827,0.3313209044985253,2176,-0.008730158730158732,-0.007936507936507908,10,1,0.7946530151804644,0.1,REMOVE,1.5
AMZN,macro_us10y_change_5d,0,-0.01578709716946948,0.4615953306564017,-0.02447670378879516,0.25363808756923484,2177,-0.007936507936507936,-0.007936507936507908,10,1,0.8714766616127085,0.1,REMOVE,1.5
AMZN,macro_us10y_change_5d,1,-0.01898800519082416,0.37598621227480356,-0.02915163941657195,0.17403191610679433,2176,-0.011111111111111105,-0.007936507936507908,10,1,0.8038344455374844,0.1,REMOVE,1.5
AMZN,macro_us2y_change_1d,3,0.018709057170157084,0.3828217023601825,0.013461536112355187,0.5300662644123676,2178,-0.00952380952380954,-0.011904761904761918,10,1,0.8082778402500372,0.1,REMOVE,1.5
AMZN,macro_us2y_change_5d,0,-0.00484453955119754,0.8212716990212542,-0.02117820241331947,0.3233079943001745,2177,-0.009523809523809535,-0.007936507936507964,10,1,0.9515794536290559,0.1,REMOVE,1.5
AMZN,macro_us2y_change_5d,1,-0.010158110763125285,0.6357911779139976,-0.026016321380039474,0.22508878639117424,2176,-0.012698412698412704,-0.015873015873015872,10,1,0.919825074565561,0.1,REMOVE,1.5
AMZN,macro_financial_conditions_change_5d,5,0.02970894857161337,0.1693915433606411,0.01204700002854852,0.5774449581160361,2141,-0.014285714285714308,-0.011904761904761918,10,1,0.7433862032586501,0.1,REMOVE,1.5
AMZN,macro_unemployment_change,0,0.03404963991393614,0.11852636869751175,0.02518517839337862,0.248315572812755,2103,-0.009523809523809535,-0.003968253968253954,10,1,0.7073046217575983,0.1,REMOVE,1.5
AMZN,macro_unemployment_change,2,0.024418176504198343,0.2632474359104373,0.027266191521901392,0.21156275051875548,2101,-0.0031746031746031746,0.0,10,1,0.7472016676338081,0.1,REMOVE,1.5
AMZN,macro_yield_curve_10y2y,1,0.014401554111024818,0.5014443988529573,0.012450158567619737,0.5611553604179917,2181,-0.019047619047619074,-0.019841269841269854,10,1,0.8861870539887972,0.1,REMOVE,1.5
AMZN,macro_yield_curve_10y2y,2,0.013766896094696996,0.5205845307168354,0.011886846590397326,0.5790973229058787,2180,-0.016666666666666684,-0.019841269841269826,10,1,0.8909023430967727,0.1,REMOVE,1.5
AMZN,macro_yield_curve_10y2y,5,0.01659994348588751,0.4388514454845136,0.015151582139197301,0.4798262222447263,2177,-0.011904761904761918,-0.007936507936507964,10,1,0.858827559980446,0.1,REMOVE,1.5
AMZN,macro_yield_curve_10y2y,20,0.007908957108537413,0.713217515907203,0.0092231574280629,0.6682047906314877,2162,-0.011904761904761918,-0.003968253968253954,10,1,0.9290469028202467,0.1,REMOVE,1.5
AMZN,macro_yield_curve_change_5d,10,-0.01499552728794576,0.48536860949489635,-0.018048550948492944,0.40104152240070323,2167,-0.011904761904761908,-0.007936507936507964,10,1,0.8860788182316027,0.1,REMOVE,1.5
AMZN,macro_us2y_change_5d,10,-0.009276796514935355,0.666028734324029,-0.025213550077500126,0.2407050100808143,2167,-0.02380952380952382,-0.019841269841269826,10,0,0.9234012715298451,0.0,REMOVE,0.0
AMZN,macro_hy_spread_change_5d,0,0.020046346257256195,0.5848632389206684,0.014168861927145629,0.6994191559334807,745,,,0,0,0.9006399502634319,,REMOVE,0.0
AMZN,macro_hy_spread_change_5d,1,0.03541991422088718,0.3346426174434734,0.04948282099529434,0.17757220040068677,744,,,0,0,0.7768489333509203,,REMOVE,0.0
AMZN,macro_hy_spread_change_5d,2,-0.0003228129394668098,0.9929911300335448,0.03930015811419576,0.28468482846693277,743,,,0,0,0.9984406980435698,,REMOVE,0.0
AMZN,macro_hy_spread_change_5d,3,-0.009432442742815135,0.7975576630664905,0.018094937578503344,0.6226419064704547,742,,,0,0,0.9462718949033336,,REMOVE,0.0
AMZN,macro_hy_spread_change_5d,5,0.0001853195674581949,0.9959844912924358,0.004794165476008308,0.8964116114280446,740,,,0,0,0.9984406980435698,,REMOVE,0.0
AMZN,macro_hy_spread_change_5d,10,-0.009312003599528598,0.8010160018015741,-0.022236276994845212,0.5472450415939981,735,,,0,0,0.9462718949033336,,REMOVE,0.0
AMZN,macro_hy_spread_change_5d,20,0.05279884025590364,0.1555524024031078,0.05731468486998168,0.12311008889030889,725,,,0,0,0.7433862032586501,,REMOVE,0.0
AMZN,macro_yield_curve_10y2y,3,0.014849205146354572,0.4884364607930111,0.012371635659503263,0.5638072652561408,2179,-0.021428571428571453,-0.015873015873015872,10,0,0.8861870539887972,0.0,REMOVE,0.0
AMZN,macro_yield_curve_10y2y,10,0.013130552770800384,0.5407893093339894,0.010959425897074306,0.609713619255623,2172,-0.019841269841269854,-0.00793650793650802,10,0,0.8974038963855314,0.0,REMOVE,0.0
AMZN,macro_yield_curve_change_5d,1,-0.012800170535929288,0.5506550848527433,-0.002546645893149795,0.9054917317308794,2176,-0.009523809523809528,0.0,10,0,0.8974038963855314,0.0,REMOVE,0.0
GLD,macro_us2y_change_5d,1,-0.013045927944068808,0.5430298812071563,-0.00460079620886075,0.8301618551024732,2176,0.010317460317460303,0.007936507936507936,10,7,0.8974038963855314,0.7,REMOVE,65.5
GLD,macro_cpi_yoy,0,-0.03796965682483181,0.0997098631422707,-0.028829198854682502,0.2113853035633576,1881,0.010912698412698423,0.015873015873015817,8,5,0.6979690419958949,0.625,REMOVE,64.38
GLD,macro_cpi_yoy,3,-0.041004984130810086,0.07564200670921914,-0.03179080461152934,0.16847705394709372,1878,0.012896825396825407,0.01190476190476189,8,5,0.6618675587056675,0.625,REMOVE,64.38
GLD,macro_us2y_change_5d,0,-0.029586487178261685,0.16759730042283136,-0.02408769376411158,0.2612637764737589,2177,0.006349206349206338,0.007936507936507964,10,6,0.7433862032586501,0.6,REMOVE,64.0
GLD,macro_unemployment_level,5,0.017447436740534294,0.42114120501276225,0.009492859072788122,0.6616323876847883,2128,0.013492063492063505,0.007936507936507936,10,6,0.8480724154152021,0.6,REMOVE,64.0
GLD,macro_unemployment_level,10,0.009208729747997435,0.6715215072395547,0.003399286051663358,0.87561228388028,2123,0.010317460317460336,0.007936507936507908,10,6,0.9234012715298451,0.6,REMOVE,64.0
GLD,macro_fed_funds_change_5d,5,-0.04351115290848358,0.042599245722757126,-0.021094142287162325,0.32578956596034514,2172,0.0023809523809523838,0.007936507936507908,10,6,0.5687747653727561,0.6,REMOVE,39.0
GLD,macro_us10y_change_1d,1,-0.004395945506048379,0.8374689692272188,-0.004230733690951236,0.8434968977421472,2180,0.00476190476190475,0.003968253968253954,10,5,0.9520139054282394,0.5,REMOVE,37.5
GLD,macro_us10y_change_5d,0,-0.008891347708702502,0.6784161604953434,-0.01738309557606611,0.41755998658585725,2177,0.003968253968253971,0.003968253968253954,10,5,0.9234012715298451,0.5,REMOVE,37.5
GLD,macro_us10y_change_5d,3,-0.0233197031561953,0.2771115247894924,-0.03013770716790411,0.1601054970753475,2174,0.0015873015873015873,0.003968253968253954,10,5,0.7472016676338081,0.5,REMOVE,37.5
GLD,macro_us10y_change_5d,20,-0.035967042338551795,0.09491780766351099,-0.035465670918438705,0.09961692353556709,2157,0.00317460317460318,0.003968253968253954,10,5,0.6748062888577734,0.5,REMOVE,37.5
GLD,macro_cpi_yoy,1,-0.038577030820436606,0.09449077684550028,-0.028976721275806964,0.20917806290856486,1880,0.001984126984126998,0.003968253968253954,8,4,0.6748062888577734,0.5,REMOVE,37.5
GLD,macro_cpi_yoy,2,-0.03966986255820234,0.08559268458029269,-0.030634037767124617,0.184397967796834,1879,0.008928571428571452,0.003968253968253954,8,4,0.6675473474437151,0.5,REMOVE,37.5
GLD,macro_cpi_yoy,5,-0.04228650030800518,0.06707880023794698,-0.03314596788577407,0.15126355384395795,1876,0.014880952380952384,0.003968253968253982,8,4,0.6425442970161236,0.5,REMOVE,37.5
GLD,macro_cpi_change_30d,20,-0.05813913875816473,0.007951635794051472,-0.05027567056567186,0.021753183878272474,2083,0.007936507936507941,0.0,10,5,0.25842816330667284,0.5,REMOVE,37.5
GLD,macro_yield_curve_change_5d,2,-0.0058586336376817314,0.7847965189898419,-0.010338713169206343,0.629876146591522,2175,0.005555555555555552,0.003968253968253954,10,5,0.9431526001539491,0.5,REMOVE,37.5
GLD,macro_yield_curve_change_5d,3,-0.04734545964838637,0.02727873468803622,-0.04048042835853748,0.059142113548816794,2174,0.006349206349206349,0.003968253968253954,10,5,0.5277956033344205,0.5,REMOVE,37.5
GLD,macro_yield_curve_change_5d,5,-0.029613071887587303,0.1677045934788901,-0.02291046628969865,0.28585385466705276,2172,0.003968253968253959,0.003968253968253954,10,5,0.7433862032586501,0.5,REMOVE,37.5
GLD,macro_yield_curve_change_5d,10,0.021551870726322992,0.3159574900027393,0.024954646291798083,0.24557054892356758,2167,0.007936507936507926,0.007936507936507908,10,5,0.7606384018584464,0.5,REMOVE,37.5
GLD,macro_us10y_change_1d,0,-0.006231958367539217,0.7711463320521356,-0.014950945798553232,0.4852613130724281,2181,-0.00555555555555558,0.003968253968253954,10,5,0.9431526001539491,0.5,REMOVE,7.5
GLD,macro_us10y_change_5d,5,-0.02107540324413054,0.3262196262445364,-0.025246037182264463,0.2395570578456499,2172,-0.0015873015873015873,0.003968253968253954,10,5,0.7700765011004232,0.5,REMOVE,7.5
GLD,macro_cpi_change_30d,2,-0.029971251011017337,0.1696674420231039,-0.016971721576987054,0.4368519329850985,2101,-0.008730158730158704,0.00396825396825401,10,5,0.7433862032586501,0.5,REMOVE,7.5
GLD,macro_yield_curve_10y2y,2,0.0039329406443111324,0.8543851344911767,0.002716833831858978,0.8991163236687425,2180,-0.009523809523809523,0.0,10,5,0.9546319585740316,0.5,REMOVE,7.5
GLD,macro_fed_funds_change_5d,0,0.009604054210960528,0.6542527091256852,0.01490849361604584,0.48690204020040356,2177,0.0007936507936507853,0.0,10,4,0.9234012715298451,0.4,REMOVE,6.0
GLD,macro_fed_funds_change_5d,10,-0.01898844830260886,0.37696521749922873,-0.01217301249041651,0.5711487386939077,2167,0.0007936507936507798,0.0,10,4,0.8038344455374844,0.4,REMOVE,6.0
GLD,macro_us10y_change_1d,2,0.0008535669472822475,0.9682354795246958,0.006363543970314183,0.7665571622167483,2179,0.006349206349206332,0.0,10,4,0.9867952776059082,0.4,REMOVE,6.0
GLD,macro_us10y_change_1d,5,-0.007620028175616218,0.7223970257696405,-0.008887925545462158,0.6786028012465148,2176,-1.1102230246251566e-17,0.0,10,4,0.9337802463783705,0.4,REMOVE,6.0
GLD,macro_us10y_change_5d,1,-0.009520844658248288,0.6571296609906689,-0.010778073651304248,0.6153178681840544,2176,0.0023809523809523725,0.0,10,4,0.9234012715298451,0.4,REMOVE,6.0
GLD,macro_us2y_change_1d,1,-0.02135161511597065,0.3190272956815489,-0.013660241489721656,0.5238206798508699,2180,-0.0015873015873015984,-0.003968253968253954,10,4,0.7633441748935423,0.4,REMOVE,6.0
GLD,macro_us2y_change_1d,2,-0.021752104956803082,0.31014373535960593,-0.019092222644477398,0.3730417498366176,2179,0.0134920634920635,0.0,10,4,0.7526154644726437,0.4,REMOVE,6.0
GLD,macro_us2y_change_1d,3,-0.016539466660505247,0.44041606892795054,-0.024972301198732606,0.24404079978384843,2178,0.0015873015873015817,0.0,10,4,0.8600399629279721,0.4,REMOVE,6.0
GLD,macro_us2y_change_5d,5,-0.0012226368899595549,0.9545867208143981,-0.011897561952342553,0.5794536298997879,2172,0.0007936507936507908,0.0,10,4,0.9778340384972982,0.4,REMOVE,6.0
GLD,macro_us2y_change_5d,10,-0.01715788373927755,0.4246875016842754,-0.013294988402153393,0.536202388632032,2167,0.0007936507936507964,0.0,10,4,0.8501751569464199,0.4,REMOVE,6.0
GLD,macro_cpi_change_30d,3,-0.025718717513064596,0.23876757459778425,-0.014188931330688116,0.5157800161633284,2100,-0.009523809523809535,-0.007936507936507936,10,4,0.7472016676338081,0.4,REMOVE,6.0
GLD,macro_unemployment_level,0,0.01755259687837161,0.4178001822166677,0.012536403798748817,0.5628120014436143,2133,0.007936507936507936,0.0,10,4,0.8470479361538931,0.4,REMOVE,6.0
GLD,macro_unemployment_level,3,0.015490055354707653,0.4749062777347465,0.009101542628450672,0.6746200124084052,2130,0.011111111111111117,0.0,10,4,0.8801725310358846,0.4,REMOVE,6.0
GLD,macro_unemployment_level,20,0.010653762139463289,0.624523406305997,0.00819778003411784,0.7064606224972374,2113,0.0007936507936508075,0.0,10,4,0.9136918002226001,0.4,REMOVE,6.0
GLD,macro_unemployment_change,1,0.013647789898215213,0.5317249819164007,0.02793071072496124,0.20052990417175431,2102,-0.0023809523809523838,0.0,10,4,0.896055062118379,0.4,REMOVE,6.0
GLD,macro_yield_curve_10y2y,3,0.00178899527421181,0.9334841770516117,0.0008703665793676396,0.9676106403452971,2179,-0.00634920634920636,0.0,10,4,0.9653075012692802,0.4,REMOVE,6.0
GLD,macro_yield_curve_10y2y,5,0.0026497434212340706,0.9016622239746364,0.0009437711570803366,0.9648968252795447,2177,-0.00634920634920636,-0.007936507936507936,10,4,0.9611946121890618,0.4,REMOVE,6.0
GLD,macro_yield_curve_change_5d,0,0.03208259513762397,0.1345375066074401,0.03684246537602112,0.08568647336873057,2177,-0.007142857142857145,-0.003968253968253954,10,4,0.7397549630001425,0.4,REMOVE,6.0
GLD,macro_yield_curve_change_5d,20,-0.026611793499561612,0.21666398165205517,-0.018096661864112313,0.4008780172885364,2157,-0.0007936507936507908,0.0,10,4,0.7472016676338081,0.4,REMOVE,6.0
GLD,macro_cpi_yoy,10,-0.03917949651724519,0.09022171945862331,-0.03289442963486364,0.154943694007713,1871,0.0029761904761904726,0.0,8,3,0.6729652844864525,0.375,REMOVE,5.62
GLD,macro_cpi_yoy,20,-0.04532438084227035,0.05058856816714519,-0.03851462606119048,0.0967145941584427,1861,0.00496031746031745,0.0,8,3,0.5754449629012764,0.375,REMOVE,5.62
GLD,macro_fed_funds_change_5d,2,-0.014141204135650799,0.5097957982512132,-0.011335718478893173,0.5972385436597231,2175,-0.0007936507936507964,0.0,10,3,0.8904302810145952,0.3,REMOVE,4.5
GLD,macro_fed_funds_change_5d,3,-0.02521609259423455,0.23989848812990774,-0.015468176533860624,0.4710016848872087,2174,0.0031746031746031577,0.0,10,3,0.7472016676338081,0.3,REMOVE,4.5
GLD,macro_fed_funds_change_5d,20,-0.012184609780795845,0.5716731657648761,0.04518598066497515,0.035865317870151896,2157,0.0031746031746031746,0.0,10,3,0.9006399502634319,0.3,REMOVE,4.5
GLD,macro_us10y_change_1d,3,-0.0163337806756621,0.44612255217393026,-0.018683745434879186,0.38346586453090836,2178,-0.00714285714285714,-0.003968253968253982,10,3,0.8602028321122628,0.3,REMOVE,4.5
GLD,macro_us10y_change_5d,2,-0.0075015720428971795,0.7265985053227265,-0.009394625918104235,0.6614631407315245,2175,0.0,0.0,10,3,0.9348099333218567,0.3,REMOVE,4.5
GLD,macro_us2y_change_1d,0,-0.02344447746027237,0.2737763209626898,-0.020824635094268042,0.3310093313785661,2181,-0.0015873015873015984,0.0,10,3,0.7472016676338081,0.3,REMOVE,4.5
GLD,macro_us2y_change_1d,5,0.012325083382763398,0.5655434438905835,0.01558098873371976,0.4675675871184561,2176,0.0007936507936507853,0.0,10,3,0.9006399502634319,0.3,REMOVE,4.5
GLD,macro_us2y_change_1d,20,0.005404797657517748,0.8017314626049123,-0.005384330594579029,0.8024667222596041,2161,-0.001587301587301576,0.0,10,3,0.9462718949033336,0.3,REMOVE,4.5
GLD,macro_us2y_change_5d,2,-0.003490209799720702,0.8707708105207628,7.495963940979152e-05,0.9972122965949436,2175,-0.003968253968253977,0.0,10,3,0.9547005271974628,0.3,REMOVE,4.5
GLD,macro_financial_conditions_change_5d,20,0.0029398312715291485,0.8922387157323387,0.003855976805180946,0.8589667030747888,2126,0.004761904761904778,0.0,10,3,0.9611946121890618,0.3,REMOVE,4.5
GLD,macro_cpi_change_30d,0,-0.02680963813512757,0.2190946362739723,-0.020349851653046206,0.3509464995211493,2103,-0.021428571428571446,-0.007936507936507964,10,3,0.7472016676338081,0.3,REMOVE,4.5
GLD,macro_cpi_change_30d,1,-0.033868363287017506,0.1205895147511692,-0.021155445609451463,0.33231702891760134,2102,-0.01349206349206351,-0.007936507936507964,10,3,0.7079771511197676,0.3,REMOVE,4.5
GLD,macro_unemployment_level,2,0.017098809269519243,0.4301571899737296,0.011673449765566103,0.5901761543953459,2131,0.0015873015873015927,-0.003968253968253954,10,3,0.8528170868760216,0.3,REMOVE,4.5
GLD,macro_unemployment_change,2,0.021499709319391866,0.32462290219527085,0.027291313401344656,0.2111420480759633,2101,-0.006349206349206338,0.0,10,3,0.7692886484315012,0.3,REMOVE,4.5
GLD,macro_unemployment_change,10,0.010938071793097552,0.616986830019482,0.005938125720436166,0.7860024253044091,2093,-0.0007936507936507908,0.0,10,3,0.9114578170742347,0.3,REMOVE,4.5
GLD,macro_unemployment_change,20,0.04379512822200811,0.04565553437390681,0.03823240605258268,0.08106961132495412,2083,-0.0015873015873015984,0.0,10,3,0.5754449629012764,0.3,REMOVE,4.5
GLD,macro_yield_curve_10y2y,0,0.007086263581662003,0.7407750210198767,0.006249542418807387,0.7704674835121276,2182,-0.008730158730158727,-0.01190476190476189,10,3,0.9414827798563781,0.3,REMOVE,4.5
GLD,macro_yield_curve_10y2y,1,0.005492802421277784,0.7976611223238985,0.0048768538828623,0.8199373121677629,2181,-0.013492063492063494,-0.007936507936507936,10,3,0.9462718949033336,0.3,REMOVE,4.5
GLD,macro_yield_curve_10y2y,10,0.006858103300740128,0.749393069504716,0.004831849172015005,0.8219336371355259,2172,-0.014285714285714301,-0.00396825396825401,10,3,0.9414827798563781,0.3,REMOVE,4.5
GLD,macro_yield_curve_10y2y,20,0.004771103914489257,0.8245346072960682,0.0019531009080551798,0.9276820954245869,2162,-0.009523809523809535,0.0,10,3,0.9515794536290559,0.3,REMOVE,4.5
GLD,macro_yield_curve_change_5d,1,0.0057766471836570715,0.7876878858428586,0.010198167319734415,0.6344597084471868,2176,-0.0007936507936508019,0.0,10,3,0.9431526001539491,0.3,REMOVE,4.5
GLD,macro_fed_funds_change_5d,1,0.0016411260797697348,0.9390128166752699,0.004820459622870624,0.8221854002025119,2176,-0.003968253968253971,0.0,10,2,0.9699224326611755,0.2,REMOVE,3.0
GLD,macro_us10y_change_1d,10,-0.025567638764101654,0.2337294045274414,-0.023025417260118367,0.28355371125334455,2171,-0.0031746031746031746,0.0,10,2,0.7472016676338081,0.2,REMOVE,3.0
GLD,macro_us10y_change_1d,20,0.011586809157047566,0.5903442114133957,0.005786042968260191,0.7880683233270573,2161,-0.005555555555555564,0.0,10,2,0.9006399502634319,0.2,REMOVE,3.0
GLD,macro_us10y_change_5d,10,-0.0031697471565045447,0.8827608342453667,0.008050800057863985,0.7079854915232012,2167,-0.009523809523809545,-0.003968253968253954,10,2,0.9611946121890618,0.2,REMOVE,3.0
GLD,macro_us2y_change_1d,10,-0.030485720348730337,0.15561835657173279,-0.034601993980512405,0.10700566313844044,2171,-0.0071428571428571504,-0.003968253968253954,10,2,0.7433862032586501,0.2,REMOVE,3.0
GLD,macro_us2y_change_5d,3,0.008152239365901818,0.70402304467107,-0.008195368635127735,0.7025315937835965,2174,-0.006349206349206349,-0.007936507936507908,10,2,0.9290469028202467,0.2,REMOVE,3.0
GLD,macro_us2y_change_5d,20,-0.017726790406489765,0.4105751791793962,-0.040951214589677,0.05722170002352704,2157,-0.0031746031746031854,-0.007936507936507936,10,2,0.8446227662086143,0.2,REMOVE,3.0
GLD,macro_financial_conditions_change_5d,0,-0.02196412541360459,0.309145517030741,-0.023392590165795993,0.2787297989867592,2146,-0.0015873015873015984,-0.003968253968253954,10,2,0.7521989852887014,0.2,REMOVE,3.0
GLD,macro_financial_conditions_change_5d,1,-0.02142551679733549,0.321275625257392,-0.020867307403018325,0.33404752360659107,2145,-5.551115123125783e-18,0.0,10,2,0.7633441748935423,0.2,REMOVE,3.0
GLD,macro_financial_conditions_change_5d,2,-0.017652315985921076,0.41395797113081534,-0.01568444882031809,0.46792239147173215,2144,0.0007936507936507964,0.0,10,2,0.8446227662086143,0.2,REMOVE,3.0
GLD,macro_financial_conditions_change_5d,3,-0.017382493925493847,0.42124036457985864,-0.006526675651870957,0.7626799791862238,2143,-1.1102230246251566e-17,0.0,10,2,0.8480724154152021,0.2,REMOVE,3.0
GLD,macro_financial_conditions_change_5d,5,-0.01984546335858741,0.3587118602351214,-0.006063344003608656,0.7791741910403639,2141,5.551115123125783e-18,0.0,10,2,0.7946530151804644,0.2,REMOVE,3.0
GLD,macro_financial_conditions_change_5d,10,-0.011680655017741709,0.5895102814237021,0.002278627918286153,0.9161777823100105,2136,0.0007936507936507964,0.0,10,2,0.9006399502634319,0.2,REMOVE,3.0
GLD,macro_cpi_change_30d,5,-0.01920652682228293,0.3792433965388661,-0.011831882612116543,0.5880646720969809,2098,-0.005555555555555547,-0.00396825396825401,10,2,0.8044556896278977,0.2,REMOVE,3.0
GLD,macro_unemployment_level,1,0.015797105611506886,0.46598531605352855,0.011227088069332793,0.604383463120798,2132,-0.0015873015873015873,-0.007936507936507908,10,2,0.8761294165469236,0.2,REMOVE,3.0
GLD,macro_unemployment_change,0,0.012859035964825957,0.5556133792330854,0.026043285197119227,0.2325570661777536,2103,-0.003968253968253965,0.0,10,2,0.8996586745589105,0.2,REMOVE,3.0
GLD,macro_unemployment_change,3,0.0122083986550907,0.57606150776243,0.020272199452991597,0.35313210332568873,2100,-0.0023809523809523725,0.0,10,2,0.9006399502634319,0.2,REMOVE,3.0
GLD,macro_unemployment_change,5,0.01742298169446545,0.42508757847320994,0.022063840987493775,0.3124323912487463,2098,-0.006349206349206338,0.0,10,2,0.8501751569464199,0.2,REMOVE,3.0
